target_gene_name,interactor_gene_name
DHX9,HNRNPA1;HNRNPA1L2
DHX9,HNRNPA2B1
DHX9,HNRNPA3
DHX9,HNRNPAB
DHX9,HNRNPC
DHX9,HNRNPD
DHX9,HNRNPDL
DHX9,HNRNPF
DHX9,HNRNPH1
DHX9,HNRNPH3
DHX9,HNRNPK
DHX9,HNRNPL
DHX9,HNRNPM
DHX9,HNRNPR
DHX9,HNRNPU
DHX9,HNRNPUL1
DHX9,HNRNPUL2-BSCL2;HNRNPUL2
DHX9,IGF2BP1
DHX9,IGF2BP2
DHX9,IGF2BP3
DHX9,ILF2
DHX9,ILF3
DHX9,KHDRBS1
DHX9,LARP7
DHX9,NCBP1
DHX9,NIPBL
DHX9,NKRF
DHX9,PABPN1
DHX9,PRKRA
DHX9,PRMT1
DHX9,RALY
DHX9,RBM14
DHX9,RBM17
DHX9,RBMX2
DHX9,RBMX;RBMXL2
DHX9,RPAP1
DHX9,RPL36
DHX9,RPL5
DHX9,RSRC1
DHX9,SKIV2L2
DHX9,SNRPF
DHX9,SRP54
DHX9,SRP68
DHX9,SRP72
DHX9,SRSF6
DHX9,SSB
DHX9,SSRP1
DHX9,STAU1
DHX9,STAU2
DHX9,STRBP
DHX9,SUB1
DHX9,SUPT16H
DHX9,SYNCRIP
DHX9,TAF15
DHX9,TARBP2
DHX9,TARDBP;TDP43
DHX9,U2SURP
DHX9,UPF1
DHX9,UTRN
DHX9,WHSC1L1
DHX9,YBX1
DHX9,YY2
DHX9,ZC3H11A
DHX9,ZC3HAV1
DHX9,ZCCHC8
DHX9,ZFR
DHX9,ZNF326
DHX9,ZNF346
DIAPH1,CDC16
DIAPH1,CSPG5
DIAPH1,DNAJB12
DIAPH1,FOXO1
DIAPH1,SOWAHC
DKC1,AAMP
DKC1,ARGLU1
DKC1,CWF19L2
DKC1,NAF1
DKC1,NOP10
DKC1,RBM17
DKC1,RSRC1
DKC1,SRSF6
DKC1,SSRP1
DKC1,SUB1
DKC1,SUPT16H
DKC1,U2SURP
DMXL1,LLGL1
DMXL1,ROGDI
DMXL1,WDR7
DNAJA1,15/09/2021 0:00
DNAJA1,DNAJA2
DNAJA1,DYNLT1
DNAJA1,ENDOG
DNAJA1,HS2ST1
DNAJA1,HSPA1B;HSPA1A
DNAJA1,HSPA1L
DNAJA1,HSPA5
DNAJA1,HSPA8
DNAJA1,HSPH1
DNAJA1,METTL3
DNAJA1,NOL11
DNAJA1,NUDC
DNAJA1,RNASEH2A
DNAJA1,SART3
DNAJA1,TUBA1A
DNAJA1,TUBA1B
DNAJA1,TUBB
DNAJA1,TUBB2B
DNAJA1,TUBB4B
DNAJA2,GDI1
DNAJA2,RNASEH2A
DNAJA2,TUBA1B
DNAJB1,BAG2
DNAJB1,BAG5
DNAJB1,CDC37
DNAJB1,CDK7
DNAJB1,DNAJB4
DNAJB1,DNAJB5
DNAJB1,GDI2
DNAJB1,GIGYF1
DNAJB1,GOLGA4
DNAJB1,HSPA1B;HSPA1A
DNAJB1,HSPA1L
DNAJB1,HSPA2
DNAJB1,HSPA4
DNAJB1,HSPA4L
DNAJB1,HSPA5
DNAJB1,HSPA8
DNAJB1,HSPH1
DNAJB1,RAB5C
DNAJB1,RPL22L1
DNAJB1,TMTC3
DNAJB1,TTC9C
DNAJB1,TTLL12
DNAJB4,DNAJB1
DNAJB4,DNAJB5
DNAJB4,GDI2
DNAJB4,GIGYF1
DNAJB4,GSTP1
DNAJB4,HSPA1B;HSPA1A
DNAJB4,HSPA1L
DNAJB4,HSPA4
DNAJB4,HSPA8
DNAJB4,HSPH1
DNAJB4,TMEM260
DNAJB6,AKAP8L
DNAJB6,ALDH18A1
DNAJB6,ARAP1
DNAJB6,BAG2
DNAJB6,C6ORF47
DNAJB6,DNAJB1
DNAJB6,FECH
DNAJB6,FKBP5
DNAJB6,FKBP8
DNAJB6,HSP90AA1
DNAJB6,HSP90AB1
DNAJB6,HSP90AB2P
DNAJB6,HSP90AB4P
DNAJB6,HSPA1B;HSPA1A
DNAJB6,HSPA2
DNAJB6,HSPA5
DNAJB6,HSPA8
DNAJB6,HSPA9
DNAJB6,HSPH1
DNAJB6,IQSEC1;IQSEC2
DNAJB6,MAP1B
DNAJB6,MLK4
DNAJB6,PPP6R3
DNAJB6,PRKACA;PRKACB
DNAJB6,QSER1
DNAJB6,RNF219
DNAJB6,STIP1
DNAJB6,STUB1
DNAJB6,SUGT1
DNAJB6,TUBA1A;TUBA3E
DNAJB6,TUBA1B
DNAJB6,TUBB4B
DNAJC11,APOO
DNAJC11,ARMC1
DNAJC11,CHCHD3
DNAJC11,IMMT
DNAJC11,MTCH2
DNAJC11,MTX1
DNAJC11,MTX2
DNAJC11,SAMM50
DNAJC11,TOMM20
DNAJC11,VCP
DNAJC11,VDAC2
DNAJC13,ARFGEF1
DNAJC13,BAIAP2L1
DNAJC13,CCDC53
DNAJC13,CCT4
DNAJC13,CCT5
DNAJC13,FAM21A
DNAJC13,FKBP15
DNAJC13,KIAA1033
DNAJC13,MAP3K4
DNAJC17,AHSA1
DNAJC17,CDC5L
DNAJC17,CRNKL1
DNAJC17,CWF19L1
DNAJC17,EFTUD2
DNAJC17,ISY1
DNAJC17,PRPF19
DNAJC17,SNRNP200
DNAJC17,STUB1
DNAJC17,XAB2
DNAJC18,CCNE1
DNAJC18,EIF2D
DNAJC18,PAPSS2
DNAJC2,AHSA1
DNAJC2,CAPRIN1
DNAJC2,CKMT1A;CKMT1B
DNAJC2,DGCR2
DNAJC2,DNAJC17
DNAJC2,DRG1
DNAJC2,EIF2S2
DNAJC2,EIF3A
DNAJC2,EIF3B
DNAJC2,EIF3C;EIF3CL
DNAJC2,EIF3G
DNAJC2,EIF3I
DNAJC2,EIF3K
DNAJC2,EIF3L
DNAJC2,GLUD1;GLUD2
DNAJC2,GNB2L1
DNAJC2,GNL3
DNAJC2,H1FX
DNAJC2,H2AFJ
DNAJC2,HSP90B1
DNAJC2,HSPA14
DNAJC2,IGF2BP1
DNAJC2,LNPEP
DNAJC2,LTV1
DNAJC2,MZT2B;MZT2A
DNAJC2,PABPC1;PABPC3
DNAJC2,PAICS
DNAJC2,PSEN2;PSEN1
DNAJC2,RBM34
DNAJC2,RPL10
DNAJC2,RPL11
DNAJC2,RPL12
DNAJC2,RPL13
DNAJC2,RPL15
DNAJC2,RPL17;RPL17-C18ORF32
DNAJC2,RPL18
DNAJC2,RPL21
DNAJC2,RPL22
DNAJC2,RPL23
DNAJC2,RPL23A
DNAJC2,RPL26;RPL26L1
DNAJC2,RPL27
DNAJC2,RPL27A
DNAJC2,RPL3
DNAJC2,RPL30
DNAJC2,RPL32
DNAJC2,RPL34
DNAJC2,RPL35
DNAJC2,RPL38
DNAJC2,RPL4
DNAJC2,RPL5
DNAJC2,RPL6
DNAJC2,RPL7
DNAJC2,RPL7A
DNAJC2,RPL8
DNAJC2,RPLP0;RPLP0P6
DNAJC2,RPLP1
DNAJC2,RPLP2
DNAJC2,RPS10;RPS10-NUDT3
DNAJC2,RPS11
DNAJC2,RPS12
DNAJC2,RPS13
DNAJC2,RPS14
DNAJC2,RPS15
DNAJC2,RPS15A
DNAJC2,RPS17
DNAJC2,RPS18
DNAJC2,RPS19
DNAJC2,RPS2
DNAJC2,RPS20
DNAJC2,RPS21
DNAJC2,RPS24
DNAJC2,RPS26
DNAJC2,RPS27;RPS27L
DNAJC2,RPS28
DNAJC2,RPS3
DNAJC2,RPS3A
DNAJC2,RPS4X
DNAJC2,RPS5
DNAJC2,RPS6
DNAJC2,RPS7
DNAJC2,RPS8
DNAJC2,RPS9
DNAJC2,RPSA
DNAJC2,SEC11A;SEC11B
DNAJC2,SERBP1
DNAJC2,SLC16A1
DNAJC2,SLC7A3
DNAJC2,SRP54
DNAJC2,ZC3H15
DNAJC21,BPIFA3
DNAJC21,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ
DNAJC21,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ
DNAJC21,PRDX1
DNAJC21,RCC1
DNAJC21,TOP2A
DNAJC21,TOP2B
DNAJC24,ASPSCR1
DNAJC24,DNAJA2
DNAJC24,NUP88
DNAJC5,DNAJA2
DNAJC5,GDI1
DNAJC5,HSPA14
DNAJC7,AKAP8L
DNAJC7,BAG2
DNAJC7,BAG4
DNAJC7,BAG5
DNAJC7,BRCA2
DNAJC7,CASC5
DNAJC7,CLINT1
DNAJC7,CXORF57
DNAJC7,DNAJA2
DNAJC7,DNAJB1
DNAJC7,DNAJB12
DNAJC7,DSN1
DNAJC7,ECD
DNAJC7,ELAC2
DNAJC7,HSP90AB2P
DNAJC7,HSPA1B;HSPA1A
DNAJC7,HSPA1L
DNAJC7,HSPA2
DNAJC7,HSPA4L
DNAJC7,HSPA5
DNAJC7,HSPA8
DNAJC7,IQSEC1;IQSEC2
DNAJC7,MIS12
DNAJC7,MLK4
DNAJC7,NDC80
DNAJC7,POLR2B
DNAJC7,RNF219
DNAJC7,SEC16A
DNAJC7,SPC25
DNAJC7,ST13;ST13P4;ST13P5
DNAJC7,STIP1
DNAJC7,STUB1
DNAJC7,SUGT1
DNAJC7,TANGO6
DNAJC7,TUBA1A;TUBA3E
DNAJC7,TUBB4B
DNAJC7,VPS13C
DNAJC7,WDR62
DNAJC8,CST1
DNAJC8,DDX42
DNAJC8,DNAJB1
DNAJC8,GDI2
DNAJC8,GPATCH11
DNAJC8,HSPA1L
DNAJC8,HSPH1
DNAJC8,NIP7
DNAJC8,P4HA1
DNAJC8,PPP4R2
DNAJC8,SF3A1
DNAJC8,SF3A3
DNAJC8,SF3B1
DNAJC8,SF3B2
DNAJC8,SF3B3
DNAJC8,SF3B4
DNAJC8,SF3B5
DNAJC8,SF3B6
DNAJC8,SLC4A1AP
DNAJC8,SMEK1
DNAJC8,TTC9C
DNAJC9,AZGP1
DNAJC9,DNAJB4
DNAJC9,HIST1H4A
DNAJC9,HSPA4
DNAJC9,HSPH1
DNAJC9,IPO4
DNAJC9,MCM2
DNAJC9,MCM3
DNAJC9,MCM4
DNAJC9,MCM7
DNAJC9,NUP214
DNAJC9,TADA3
DNM1,DNM2
DNM1,DNM3
DNM1,PARP1
DNM1L,NACA
DNM2,DNM1
DNM2,DNM3
DNM2,H1FX
DNM2,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS
DNM2,HIST2H2AA3;HIST2H2AC
DNM2,PARP1
DNM2,SMARCB1
DNM2,SMC2
DNM2,SNX9
DNTTIP1,BCAR2;TRERF1
DNTTIP1,CDC16
DNTTIP1,ELMSAN1
DNTTIP1,GSPT1
DNTTIP1,HDAC1
DNTTIP1,LAS1L
DNTTIP1,PPM1G
DOCK11,DOCK9
DOCK11,YWHAB
DOCK11,YWHAE
DOCK11,YWHAG
DOCK11,YWHAH
DOCK11,YWHAQ
DOCK11,YWHAZ
DOCK6,HYOU1
DOCK7,DOCK6
DOCK7,DOCK8
DOCK7,LRCH1
DOCK7,LRCH2
DOCK7,LRCH3
DOCK7,PLEKHA1
DOCK7,RTN3
DPH2,DPH1
DRG1,ACAD11
DRG1,ANP32A
DRG1,ASCC2
DRG1,ATP6V1E1
DRG1,ATXN2
DRG1,AVEN
DRG1,BRIX1
DRG1,C11ORF98
DRG1,C17ORF75
DRG1,CCDC124
DRG1,CCDC47
DRG1,CKMT1A;CKMT1B
DRG1,CNOT3
DRG1,DARS
DRG1,DDX21
DRG1,DDX54
DRG1,DHX30
DRG1,DHX57
DRG1,DHX9
DRG1,DIMT1
DRG1,DNAJC2
DRG1,EBNA1BP2
DRG1,EIF2S1
DRG1,EIF2S2
DRG1,EIF2S3;EIF2S3L
DRG1,EIF3A
DRG1,EIF3B
DRG1,EIF3C;EIF3CL
DRG1,EIF3E
DRG1,EIF3G
DRG1,EIF3H
DRG1,EIF3I
DRG1,EIF3J
DRG1,EIF3K
DRG1,EIF3L
DRG1,EIF3M
DRG1,EIF4A1
DRG1,EIF4A2
DRG1,EIF4E
DRG1,EIF4G1
DRG1,ELMO2
DRG1,ERI1
DRG1,EXOSC10
DRG1,EXOSC2
DRG1,EXOSC3
DRG1,EXOSC4
DRG1,EXOSC7
DRG1,EXOSC9
DRG1,FAM91A1
DRG1,FAU
DRG1,FTSJ3
DRG1,GLUD1;GLUD2
DRG1,GNB2L1
DRG1,GNL2
DRG1,GNL3
DRG1,GTPBP4
DRG1,H1FX
DRG1,HSPA14
DRG1,IARS
DRG1,IGF2BP1
DRG1,IGF2BP3
DRG1,ILF2
DRG1,KRTCAP2
DRG1,KTN1
DRG1,LARP1
DRG1,LARP7
DRG1,LAS1L
DRG1,LSG1
DRG1,LYAR
DRG1,MARK4
DRG1,MEPCE
DRG1,MTDH
DRG1,NCL
DRG1,NCLN
DRG1,NKRF
DRG1,NOB1
DRG1,NOMO3;NOMO1;NOMO2
DRG1,NOP16
DRG1,NTMT1
DRG1,NUFIP2
DRG1,PABPC1;PABPC3
DRG1,PABPC4
DRG1,PDCD4
DRG1,PES1
DRG1,PHF14
DRG1,POP1
DRG1,POP4
DRG1,PPAN;PPAN-P2RY11
DRG1,PRKRA
DRG1,PRRC2A
DRG1,PRRC2C
DRG1,PWP1
DRG1,QARS
DRG1,RBM28
DRG1,RBM34
DRG1,RFC5
DRG1,RPL10
DRG1,RPL10A
DRG1,RPL12
DRG1,RPL13
DRG1,RPL13A;RPL13A
DRG1,RPL14
DRG1,RPL15
DRG1,RPL17;RPL17-C18ORF32
DRG1,RPL18
DRG1,RPL21
DRG1,RPL22
DRG1,RPL22L1
DRG1,RPL23A
DRG1,RPL24
DRG1,RPL26L1;RPL26
DRG1,RPL27
DRG1,RPL27A
DRG1,RPL28
DRG1,RPL3
DRG1,RPL30
DRG1,RPL31
DRG1,RPL32
DRG1,RPL34
DRG1,RPL35
DRG1,RPL35A
DRG1,RPL36
DRG1,RPL37A
DRG1,RPL38
DRG1,RPL39P5;RPL39
DRG1,RPL4
DRG1,RPL5
DRG1,RPL6
DRG1,RPL7
DRG1,RPL7A
DRG1,RPL8
DRG1,RPL9
DRG1,RPLP0;RPLP0P6
DRG1,RPLP1
DRG1,RPLP2
DRG1,RPN1
DRG1,RPS10;RPS10-NUDT3
DRG1,RPS11
DRG1,RPS13
DRG1,RPS14
DRG1,RPS15
DRG1,RPS15A
DRG1,RPS16
DRG1,RPS17
DRG1,RPS18
DRG1,RPS19
DRG1,RPS2
DRG1,RPS20
DRG1,RPS21
DRG1,RPS23
DRG1,RPS24
DRG1,RPS25
DRG1,RPS26
DRG1,RPS27
DRG1,RPS27L
DRG1,RPS28
DRG1,RPS3
DRG1,RPS3A
DRG1,RPS4X
DRG1,RPS6
DRG1,RPS7
DRG1,RPS8
DRG1,RPS9
DRG1,RPSA
DRG1,RRBP1
DRG1,RRP1
DRG1,RRP15
DRG1,RRP1B
DRG1,RSBN1
DRG1,SDAD1
DRG1,SEC61B
DRG1,SEC61G
DRG1,SERBP1
DRG1,SERPINB12
DRG1,SRPK1
DRG1,SSR1
DRG1,SSR3
DRG1,SSR4
DRG1,STAU1
DRG1,STAU2
DRG1,TEFM
DRG1,TEX10
DRG1,TRMT1L
DRG1,TSR1
DRG1,TTC37
DRG1,USP10
DRG1,WDR11
DRG1,WDR18
DRG1,ZC3H15
DRG1,ZFP1
DYNC1H1,ACTR1A
DYNC1H1,C3
DYNC1H1,DCTN1;DKFZP686E0752
DYNC1H1,DCTN2
DYNC1H1,DYNC1I2
DYNC1H1,DYNC1LI1
DYNC1H1,DYNC1LI2
DYNC1H1,DYNLRB1
DYNC1H1,DYNLT1
DYNC1H1,PAFAH1B1
DYNC1I2,ACTR10
DYNC1I2,ACTR1A
DYNC1I2,ACTR1B
DYNC1I2,DCTN1;DKFZP686E0752
DYNC1I2,DCTN2
DYNC1I2,DCTN3
DYNC1I2,DCTN4
DYNC1I2,DYNC1H1
DYNC1I2,DYNC1LI1
DYNC1I2,DYNC1LI2
DYNC1I2,DYNLRB1
DYNC1I2,DYNLT1
DYNC1I2,DYNLT3
DYNC1I2,PAFAH1B1
DYNC1I2,RNF2
DYNC1LI1,ACTR10
DYNC1LI1,ACTR1A
DYNC1LI1,ACTR1B
DYNC1LI1,CAPZA2
DYNC1LI1,CCDC39
DYNC1LI1,DCTN1;DKFZP686E0752
DYNC1LI1,DCTN2
DYNC1LI1,DCTN3
DYNC1LI1,DCTN4
DYNC1LI1,DCTN5
DYNC1LI1,DYNC1H1
DYNC1LI1,DYNC1I2
DYNC1LI1,DYNC1LI2
DYNC1LI1,DYNLRB1
DYNC1LI1,DYNLT1
DYNC1LI1,DYNLT3
DYNC1LI1,HOOK3
DYNC1LI1,PAFAH1B1
DYNC1LI2,ACTR1A
DYNC1LI2,DCTN1;DKFZP686E0752
DYNC1LI2,DCTN2
DYNC1LI2,DYNC1H1
DYNC1LI2,DYNC1I2
DYNC1LI2,DYNC1LI1
DYNC1LI2,DYNLRB1
DYNC1LI2,DYNLT1
DYNC1LI2,FKBP4
DYNC1LI2,PAFAH1B1
DYNC2LI1,DYNC1H1
DYNC2LI1,DYNC2H1
DYNC2LI1,DYNLRB1
DYNC2LI1,DYNLT1
DYNC2LI1,KIFC1
DYNC2LI1,TCTEX1D2
DYNC2LI1,WDR34
DYNC2LI1,WDR60
DYNLL1,ACTR10
DYNLL1,ACTR1A
DYNLL1,ADNP
DYNLL1,AGGF1
DYNLL1,AKAP9
DYNLL1,AMBRA1
DYNLL1,AMOT
DYNLL1,AMOTL1
DYNLL1,AMOTL2
DYNLL1,ANKRD20A1;ANKRD20A2;ANKRD20A3;ANKRD20A4;ANKRD20A8P
DYNLL1,ATMIN
DYNLL1,BACH1
DYNLL1,C13ORF34;BORA
DYNLL1,CCSER1
DYNLL1,CCSER2
DYNLL1,CDK5RAP2
DYNLL1,CHD4
DYNLL1,CIZ1
DYNLL1,CTTNBP2
DYNLL1,CTTNBP2NL
DYNLL1,DCAF7
DYNLL1,DCTN1;DKFZP686E0752
DYNLL1,DCTN2
DYNLL1,DCTN3
DYNLL1,DCTN4
DYNLL1,DDA1
DYNLL1,DDB1
DYNLL1,DIABLO
DYNLL1,DLG5
DYNLL1,DYNC1H1
DYNLL1,DYNC1I2
DYNLL1,DYNC1LI1
DYNLL1,DYNC1LI2
DYNLL1,DYNC2H1
DYNLL1,DYNC2LI1
DYNLL1,DYNLL2
DYNLL1,DYNLRB1
DYNLL1,DYNLT1
DYNLL1,DYNLT3
DYNLL1,DYRK1A
DYNLL1,EML3
DYNLL1,EML4
DYNLL1,FAM117A
DYNLL1,FAM117B
DYNLL1,FAM171A1
DYNLL1,FAM171A2
DYNLL1,FAM172A
DYNLL1,FAM83D
DYNLL1,FBXO30
DYNLL1,GLCCI1
DYNLL1,GOLGB1
DYNLL1,GPHN
DYNLL1,HMMR
DYNLL1,IFFO1
DYNLL1,IFFO2
DYNLL1,INF2
DYNLL1,KANK1
DYNLL1,KANK2
DYNLL1,KDM1A
DYNLL1,KIAA1468
DYNLL1,KMT2C
DYNLL1,KNSTRN
DYNLL1,LCA5
DYNLL1,MAP4K4
DYNLL1,MORC3
DYNLL1,MPHOSPH9
DYNLL1,MTCL1
DYNLL1,MTPAP
DYNLL1,MYCBP
DYNLL1,MYO5A
DYNLL1,N4BP2
DYNLL1,NDE1
DYNLL1,NDEL1
DYNLL1,NEK7
DYNLL1,NEK9
DYNLL1,OFD1
DYNLL1,OGT
DYNLL1,OPTN
DYNLL1,PAFAH1B1
DYNLL1,PCNT
DYNLL1,PDE4DIP
DYNLL1,PDZRN3
DYNLL1,PLEKHH2
DYNLL1,POGZ
DYNLL1,PPFIBP1
DYNLL1,PPP1R12A
DYNLL1,PPP2CB
DYNLL1,PPP2R1A
DYNLL1,PPP2R1B
DYNLL1,PRKACA;PRKACB
DYNLL1,PRKAR2A
DYNLL1,PTPN12
DYNLL1,PXN
DYNLL1,RCOR1
DYNLL1,RCOR2
DYNLL1,RCOR3
DYNLL1,RNF214
DYNLL1,RSBN1
DYNLL1,RSBN1L
DYNLL1,SECISBP2L
DYNLL1,SKP1
DYNLL1,SLMAP
DYNLL1,SOGA1
DYNLL1,SPAG5
DYNLL1,STK26
DYNLL1,STOX2
DYNLL1,STRIP1
DYNLL1,STRIP2
DYNLL1,STRN
DYNLL1,STRN3
DYNLL1,STRN4
DYNLL1,TCTEX1D2
DYNLL1,TLK1
DYNLL1,TLK2
DYNLL1,TP53BP1
DYNLL1,TRAK1
DYNLL1,TRPS1
DYNLL1,UBQLN1
DYNLL1,UBQLN2
DYNLL1,UBQLN4
DYNLL1,UHRF1BP1L
DYNLL1,WDR60
DYNLL1,WWC1
DYNLL1,WWC2
DYNLL1,XIAP
DYNLL1,XRCC4
DYNLL1,YAP1
DYNLL1,ZMYM2
DYNLL1,ZMYM3
DYNLL1,ZMYM4
DYNLL1,ZMYM6
DYNLL1,ZMYND11
DYNLL1,ZNF608
DYNLL1,ZNF609
DYNLL1,ZNF710
DYNLL2,A2ML1
DYNLL2,ACTR1A
DYNLL2,AGGF1
DYNLL2,AKAP9
DYNLL2,AMOT
DYNLL2,AMOTL1
DYNLL2,ANKRD20A1;ANKRD20A2;ANKRD20A3;ANKRD20A4;ANKRD20A8P
DYNLL2,ATMIN
DYNLL2,BACH1
DYNLL2,C13ORF34;BORA
DYNLL2,C3
DYNLL2,CCDC66
DYNLL2,CCSER2
DYNLL2,CDK5RAP2
DYNLL2,CHD4
DYNLL2,CISD2
DYNLL2,CIZ1
DYNLL2,CSNK1A1
DYNLL2,CTTNBP2
DYNLL2,CTTNBP2NL
DYNLL2,DCAF7
DYNLL2,DCTN1;DKFZP686E0752
DYNLL2,DCTN2
DYNLL2,DDA1
DYNLL2,DDB1
DYNLL2,DIABLO
DYNLL2,DLG5
DYNLL2,DYNC1H1
DYNLL2,DYNC1I2
DYNLL2,DYNC1LI1
DYNLL2,DYNC1LI2
DYNLL2,DYNC2H1
DYNLL2,DYNC2LI1
DYNLL2,DYNLL1
DYNLL2,DYNLRB1
DYNLL2,DYNLT1
DYNLL2,DYRK1A
DYNLL2,EML3
DYNLL2,EML4
DYNLL2,FAM117A
DYNLL2,FAM117B
DYNLL2,FAM83D
DYNLL2,FBXO30
DYNLL2,GLCCI1
DYNLL2,GOLGB1
DYNLL2,GPHN
DYNLL2,HMMR
DYNLL2,IFFO1
DYNLL2,IFFO2
DYNLL2,INF2
DYNLL2,KANK1
DYNLL2,KANK2
DYNLL2,KDM1A
DYNLL2,KIAA1468
DYNLL2,KMT2C
DYNLL2,KNSTRN
DYNLL2,LCA5
DYNLL2,MAPRE1
DYNLL2,MORC3
DYNLL2,MPHOSPH9
DYNLL2,MTPAP
DYNLL2,MYCBP
DYNLL2,MYH14
DYNLL2,MYO5A
DYNLL2,N4BP2
DYNLL2,NDE1
DYNLL2,NDEL1
DYNLL2,NEK9
DYNLL2,OFD1
DYNLL2,OGT
DYNLL2,OPTN
DYNLL2,PAFAH1B1
DYNLL2,PCNT
DYNLL2,PDE4DIP
DYNLL2,PDZRN3
DYNLL2,PLEKHH2
DYNLL2,POGZ
DYNLL2,PPFIBP1
DYNLL2,PPP2CB
DYNLL2,PPP2R1A
DYNLL2,PPP2R1B
DYNLL2,PRKACA;PRKACB
DYNLL2,PRKAR2A
DYNLL2,PTPN12
DYNLL2,PXN
DYNLL2,RAB11B;RAB11A
DYNLL2,RCOR1
DYNLL2,RNF214
DYNLL2,RSBN1
DYNLL2,RSBN1L
DYNLL2,SKP1
DYNLL2,SLMAP
DYNLL2,SOGA1
DYNLL2,SPAG5
DYNLL2,STK26
DYNLL2,STRIP1
DYNLL2,STRN
DYNLL2,STRN3
DYNLL2,STRN4
DYNLL2,TCEB1
DYNLL2,TCEB2
DYNLL2,TCTEX1D2
DYNLL2,TLK1
DYNLL2,TLK2
DYNLL2,TP53BP1
DYNLL2,TRAK1
DYNLL2,TRPS1
DYNLL2,UBQLN1
DYNLL2,UBQLN4
DYNLL2,UHRF1BP1L
DYNLL2,WDR60
DYNLL2,WWC1
DYNLL2,WWC2
DYNLL2,XIAP
DYNLL2,XRCC4
DYNLL2,YAP1
DYNLL2,ZMYM2
DYNLL2,ZMYM3
DYNLL2,ZMYM4
DYNLL2,ZMYM6
DYNLL2,ZNF609
EBNA1BP2,BRIX1
EBP,DHCR24
ECPAS,KIAA0368;ECM29
ECPAS,PLEKHA3
ECPAS,PSMB3
ECPAS,PSMB5
ECPAS,PSMC1
ECPAS,PSMC3
ECPAS,PSMC5
ECPAS,PSMC6
ECPAS,PSMD1
ECPAS,PSMD11
ECPAS,PSMD13
ECPAS,PSMD2
ECPAS,PSMD3
ECPAS,PSMD6
ECPAS,PSMD8
ECPAS,RAN
ECPAS,RANGAP1
ECT2,PSME3
ECT2,RPAP2
EDC3,ALDH18A1
EDC3,DCP1A
EDC3,DCP1B
EDC3,DDX6
EDC3,YWHAE
EDC4,ALDH18A1
EDC4,DCP1A
EDC4,EDC3
EDC4,UBE3B
EDC4,XRN1
EEA1,AIF1L
EEA1,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS
EEA1,HIST2H2AA3;HIST2H2AC
EEA1,PARP1
EEA1,PDLIM7
EEA1,RANBP1
EEA1,SMARCA1
EEF1G,AP3S1
EEF1G,CARS
EEF1G,EEF1A1;EEF1A1P5
EEF1G,EEF1A2
EEF1G,EEF1B2
EEF1G,EEF1D
EEF1G,KTN1
EEF1G,RRBP1
EEF1G,VARS
EFTUD2,AAR2
EFTUD2,CD2BP2
EFTUD2,DDX23
EFTUD2,EAPP
EFTUD2,ECD
EFTUD2,ETF1
EFTUD2,GSPT1
EFTUD2,NCDN
EFTUD2,PPIH
EFTUD2,PPM1G
EFTUD2,PRPF3
EFTUD2,PRPF31
EFTUD2,PRPF4
EFTUD2,PRPF6
EFTUD2,PRPF8
EFTUD2,RBM42
EFTUD2,SART1
EFTUD2,SNRNP200
EFTUD2,SNRNP40;DKFZP434D199
EFTUD2,SNRPD1
EFTUD2,SNRPD2
EFTUD2,SNRPE
EFTUD2,SNRPF
EFTUD2,TTC27
EFTUD2,TXNL4A
EFTUD2,USP39
EIF2AK2,ADAR
EIF2AK2,CKAP4
EIF2AK2,DHX9
EIF2AK2,FBXO32
EIF2AK2,STAU1
EIF2AK2,ZC3H11A
EIF2AK2,ZNF346
EIF2S3,ABCE1
EIF2S3,ATXN2
EIF2S3,CDC123
EIF2S3,DHX9
EIF2S3,EIF1
EIF2S3,EIF2B1
EIF2S3,EIF2B2
EIF2S3,EIF2B3
EIF2S3,EIF2B4
EIF2S3,EIF2B5
EIF2S3,EIF2S1
EIF2S3,EIF2S2
EIF2S3,EIF2S3;EIF2S3L
EIF2S3,EIF3A
EIF2S3,EIF3B
EIF2S3,EIF3C
EIF2S3,EIF3CL
EIF2S3,EIF3D
EIF2S3,EIF3E
EIF2S3,EIF3G
EIF2S3,EIF3H
EIF2S3,EIF3I
EIF2S3,EIF3K
EIF2S3,EIF3L
EIF2S3,EIF3M
EIF2S3,EIF4A1
EIF2S3,EIF4E
EIF2S3,EIF4G3
EIF2S3,FAM46D
EIF2S3,GLUD1;GLUD2
EIF2S3,GNB2L1
EIF2S3,GNL3
EIF2S3,H1FX
EIF2S3,IGF2BP3
EIF2S3,ILF3
EIF2S3,KTN1
EIF2S3,LARP1
EIF2S3,MTDH
EIF2S3,NUFIP2
EIF2S3,PA2G4
EIF2S3,PABPC1;PABPC3
EIF2S3,PABPC4
EIF2S3,PRRC2A
EIF2S3,RPL10
EIF2S3,RPL10A
EIF2S3,RPL11
EIF2S3,RPL13
EIF2S3,RPL13A;RPL13A
EIF2S3,RPL14
