target_gene_name,interactor_gene_name,interaction_stoichiometry
SEPTIN6,SEPTININININ7,3.63545398
SEPTIN6,SEPTININININ8,0.487949449
SEPTIN6,SEPTININININ9,1.492189025
SEPTIN7,CPVL,0.01853938
SEPTIN7,FLNA,0.000635873
SEPTIN7,SEPTININININ2,1.645513733
SEPTIN7,SEPTININININ3,0.102547723
SEPTIN7,SEPTININININ5,0.049760936
SEPTIN7,SEPTININININ6,0.132039674
SEPTIN7,SEPTININININ8,0.131897818
SEPTIN7,SEPTININININ9,2.064857143
SEPTIN8,CPVL,0.034169195
SEPTIN8,MUCL1,0.033582021
SEPTIN8,RIOK3,0.001852729
SEPTIN8,SEPTININININ10,0.416727184
SEPTIN8,SEPTININININ11,1.491774046
SEPTIN8,SEPTININININ2,4.464594746
SEPTIN8,SEPTININININ3,0.150354538
SEPTIN8,SEPTININININ5,0.147222311
SEPTIN8,SEPTININININ6,0.426993806
SEPTIN8,SEPTININININ7,3.893578099
SEPTIN8,SEPTININININ9,5.19728306
SEPTIN9,ACTR3B,0.000303631
SEPTIN9,CPVL,0.006136816
SEPTIN9,SEPTININININ11,0.274287626
SEPTIN9,SEPTININININ2,0.720403023
SEPTIN9,SEPTININININ3,0.006110164
SEPTIN9,SEPTININININ5,0.012948783
SEPTIN9,SEPTININININ6,0.056914358
SEPTIN9,SEPTININININ7,0.457293336
SEPTIN9,SEPTININININ8,0.052920049
SF3A1,ACIN1,0.005768852
SF3A1,ALYREF,0.037628128
SF3A1,AQR,0.000981842
SF3A1,BCAS2,0.006964105
SF3A1,BCLAF1,0.02171372
SF3A1,C17ORF85,0.000593191
SF3A1,CCAR1,0.011146848
SF3A1,CCDC12,0.006344862
SF3A1,CCDC97,0.020095212
SF3A1,CD2BP2,0.001376016
SF3A1,CDC40,0.013330913
SF3A1,CDC5L,0.017432973
SF3A1,CHTOP,0.021315168
SF3A1,COIL,0.00295085
SF3A1,CRNKL1,0.002584609
SF3A1,CTNNBL1,0.009984322
SF3A1,CWC15,0.005376709
SF3A1,DDX23,0.001348325
SF3A1,DDX39A,0.001327884
SF3A1,DDX39B,0.026809967
SF3A1,DDX42,0.065285799
SF3A1,DDX5,0.014409523
SF3A1,DHX15,0.027193909
SF3A1,DNAJC8,0.023805647
SF3A1,EFTUD2,0.022382516
SF3A1,EIF4A3,0.010239274
SF3A1,ERH,0.17879367
SF3A1,GEMIN5,0.000273152
SF3A1,GPATCH11,0.010584459
SF3A1,HNRNPA0,0.011937584
SF3A1,HNRNPA3,0.030477664
SF3A1,HNRNPC;HNRNPCL3;HNRNPCL2;HNRNPCL1;HNRNPCL4,0.046007698
SF3A1,HNRNPDL,0.020629081
SF3A1,HNRNPL,0.020123335
SF3A1,HNRNPU,0.012234042
SF3A1,HSPA8,0.375379502
SF3A1,HTATSF1,0.089275717
SF3A1,ISY1,0.003660249
SF3A1,LSM2,0.003557875
SF3A1,LSM4,0.014681259
SF3A1,LSM6,0.011668219
SF3A1,LSM7,0.001723502
SF3A1,MAGOH;MAGOHB,0.021857731
SF3A1,MFAP1,0.017001545
SF3A1,N4BP2L2,0.000180532
SF3A1,NCBP1,0.003040742
SF3A1,NCBP2,0.004345418
SF3A1,NSRP1;CCDC55,0.000829157
SF3A1,P4HA1,0.002163562
SF3A1,PABPN1,0.01334069
SF3A1,PAXBP1,0.002226191
SF3A1,PCNP,0.032943963
SF3A1,PLRG1,0.018731382
SF3A1,PNN,0.014631752
SF3A1,POLR3G,2.90E-05
SF3A1,PPIH,0.004662267
SF3A1,PPIL1,0.010210206
SF3A1,PPP1R8,0.016621562
SF3A1,PPWD1,0.000417515
SF3A1,PQBP1,0.020209668
SF3A1,PRPF19,0.065829097
SF3A1,PRPF3,0.001668999
SF3A1,PRPF31,0.005833625
SF3A1,PRPF4,0.001937032
SF3A1,PRPF40A,0.002903187
SF3A1,PRPF4B,0.005808156
SF3A1,PRPF6,0.002707031
SF3A1,PRPF8,0.014536826
SF3A1,RAB3IP,0.001736088
SF3A1,RALY,0.002921112
SF3A1,RBBP6,0.005876016
SF3A1,RBM17,0.073225628
SF3A1,RBM22,0.002758451
SF3A1,RBM25,0.007118984
SF3A1,RBM8A,0.032613918
SF3A1,RNPS1,0.024616407
SF3A1,SAP18,0.0128422
SF3A1,SART1,0.007612409
SF3A1,SETD2,0.000370111
SF3A1,SF3A2,0.377649244
SF3A1,SF3A3,0.554407836
SF3A1,SF3B1,0.181520544
SF3A1,SF3B2,0.575935983
SF3A1,SF3B3,0.208110163
SF3A1,SF3B4,0.315717016
SF3A1,SF3B5,0.117244778
SF3A1,SF3B6,0.11627281
SF3A1,SMNDC1,0.012936804
SF3A1,SMU1,0.020894727
SF3A1,SNRNP200,0.014816272
SF3A1,SNRNP40,0.027452623
SF3A1,SNRPA1,0.330260201
SF3A1,SNRPB2,0.122716262
SF3A1,SNRPB;SNRPN,0.067552081
SF3A1,SNRPD1,0.159475427
SF3A1,SNRPD2,0.285384346
SF3A1,SNRPE,0.134840125
SF3A1,SNRPF,0.094299066
SF3A1,SNW1,0.020478549
SF3A1,SON,0.002254026
SF3A1,SRRM1,0.001893184
SF3A1,SRRM2,0.000694994
SF3A1,SRRT,0.005195446
SF3A1,SRSF9,0.000857149
SF3A1,SUGP1,0.002444454
SF3A1,SYNCRIP,0.005593994
SF3A1,TCERG1,0.002932138
SF3A1,THOC1,0.004941335
SF3A1,THOC5,0.001463675
SF3A1,THOC6,0.001042796
SF3A1,THOC7;NIF3L1BP1,0.003772891
SF3A1,THRAP3,0.005296359
SF3A1,TRA2B,0.005573101
SF3A1,TTC33,0.010531608
SF3A1,TXNL4A,0.002743675
SF3A1,U2SURP,0.03480697
SF3A1,USP39,0.004211797
SF3A1,VRK2,0.000144736
SF3A1,WDR61,0.026374145
SF3A1,WDR82,0.001157326
SF3A1,XAB2,0.00406284
SF3A1,YLPM1,0.000303216
SF3A1,ZC3H11A,0.003181541
SF3A1,ZC3H14,0.002942208
SF3A1,ZC3H18,0.001058734
SF3A1,ZMAT2,0.003473142
SF3A1,ZNF318,0.001143652
SF3A1,ZNF326,0.002019457
SF3A1,ZNF830,0.000532109
SF3A2,ACIN1,0.003972369
SF3A2,ALYREF,0.042621949
SF3A2,BCLAF1,0.045479315
SF3A2,CDC40,0.039389568
SF3A2,CDC5L,0.039478302
SF3A2,DDX23,0.000358598
SF3A2,DDX42,0.109350581
SF3A2,DNAJC8,0.038411098
SF3A2,EFTUD2,0.053702216
SF3A2,EIF4A3,0.032109134
SF3A2,ERH,0.56405694
SF3A2,FASN,0.011573552
SF3A2,GOLGB1,0.282822957
SF3A2,GPATCH11,0.033446026
SF3A2,HTATSF1,0.209351522
SF3A2,LSM4,0.031716752
SF3A2,MFAP1,0.041334367
SF3A2,NCBP1,0.007579412
SF3A2,PCNP,0.062451562
SF3A2,PLRG1,0.025225842
SF3A2,PNN,0.018543026
SF3A2,PRPF3,0.00307961
SF3A2,PRPF6,0.005185461
SF3A2,PRPF8,0.014157523
SF3A2,RBM22,0.003990378
SF3A2,RBM8A,0.107427178
SF3A2,SAP18,0.041440724
SF3A2,SART1,0.007845092
SF3A2,SF3A1,2.50721263
SF3A2,SF3A3,1.589931791
SF3A2,SF3B1,0.424104201
SF3A2,SF3B2,1.472839233
SF3A2,SF3B3,0.484578885
SF3A2,SF3B4,0.757690787
SF3A2,SF3B5,0.502075919
SF3A2,SF3B6,0.250668248
SF3A2,SNRNP200,0.024499945
SF3A2,SNRNP40,0.066943456
SF3A2,SNRPA1,0.637480229
SF3A2,SNRPB2,0.274943983
SF3A2,SNRPD1,0.330374325
SF3A2,SNRPD2,0.645670225
SF3A2,SNRPF,0.087198497
SF3A2,SNW1,0.050852511
SF3A2,THRAP3,0.015127551
SF3A2,TRA2B,0.198734678
SF3A2,TTC33,0.005648298
SF3A2,USP39,0.009243415
SF3A2,WDR61,0.075743597
SF3A2,ZC3H18,0.004070029
SF3A3,DDX42,0.077105872
SF3A3,GPATCH11,0.019280366
SF3A3,SF3A1,1.48403081
SF3A3,SF3B1,0.248048693
SF3A3,SF3B2,0.946737979
SF3A3,SF3B3,0.291677648
SF3A3,SNRPA1,0.411006899
SF3A3,SNRPB2,0.233931909
SF3A3,SNRPD1,0.212833114
SF3A3,SNRPD2,0.36469731
SF3A3,TTC33,0.003338769
SF3B1,ACIN1,0.003995557
SF3B1,ALYREF,0.032608096
SF3B1,AP2A1,0.000144176
SF3B1,BCAS2,0.007234401
SF3B1,BCLAF1,0.015135813
SF3B1,C16ORF33;SNRNP25,0.002594093
SF3B1,C19ORF43,0.038610911
SF3B1,CCAR1,0.029729718
SF3B1,CCDC12,0.006074686
SF3B1,CCDC97,0.268327997
SF3B1,CDC40,0.011060466
SF3B1,CDC5L,0.018916122
SF3B1,CRNKL1,0.002812541
SF3B1,CT45A3;CT45A1;CT45A2;CT45A9;CT45A8;CT45A7;CT45A10;CT45A5;CT45A6,0.01122966
SF3B1,CWC15,0.006588073
SF3B1,DDX18,0.005011318
SF3B1,DDX23,0.002960127
SF3B1,DDX39B,0.023966207
SF3B1,DDX42,0.170553414
SF3B1,DDX5,0.015381379
SF3B1,DHX15,0.045059784
SF3B1,DNAJC8,0.099239464
SF3B1,EFTUD2,0.019099641
SF3B1,EIF4A3,0.010092953
SF3B1,ERH,0.228152891
SF3B1,GPATCH11,0.026689004
SF3B1,HNRNPA0,0.006933389
SF3B1,HNRNPC;HNRNPCL3;HNRNPCL2;HNRNPCL1;HNRNPCL4,0.051656844
SF3B1,HTATSF1,0.43472068
SF3B1,LSM4,0.012812676
SF3B1,MAGOH;MAGOHB,0.020236524
SF3B1,MFAP1,0.010493403
SF3B1,N4BP2,9.14E-06
SF3B1,NCBP1,0.003834041
SF3B1,NSRP1;CCDC55,0.003293245
SF3B1,P4HA1,0.00821248
SF3B1,PAXBP1,0.004474566
SF3B1,PCNP,0.065051473
SF3B1,PHF5A,0.075245998
SF3B1,PLRG1,0.021800779
SF3B1,PNN,0.00946818
SF3B1,PPIL1,0.004828559
SF3B1,PPP4C,0.341268866
SF3B1,PPP4R2,0.158834368
SF3B1,PRPF19,0.075692911
SF3B1,PRPF3,0.00472751
SF3B1,PRPF4,0.003100124
SF3B1,PRPF40A,0.00247337
SF3B1,PRPF4B,0.003915406
SF3B1,PRPF6,0.002189299
SF3B1,PRPF8,0.01312277
SF3B1,RAB3IP,0.002022804
SF3B1,RALY,0.005200005
SF3B1,RBM10,0.142580856
SF3B1,RBM17,0.12966046
SF3B1,RBM22,0.001175296
SF3B1,RBM25,0.003630853
SF3B1,RBM8A,0.026004051
SF3B1,RNPC3,0.042176929
SF3B1,RSRC1,0.006572573
SF3B1,SAP18,0.01489752
SF3B1,SART1,0.006908331
SF3B1,SCNM1,0.01167932
SF3B1,SF3A1,0.598520454
SF3B1,SF3A2,0.178673113
SF3B1,SF3A3,0.308190951
SF3B1,SF3B2,2.588331983
SF3B1,SF3B3,1.003988893
SF3B1,SF3B4,1.311728193
SF3B1,SF3B5,0.540936949
SF3B1,SF3B6,0.65959621
SF3B1,SLC4A1AP,0.413196433
SF3B1,SMEK1,0.167949108
SF3B1,SMNDC1,0.039498935
SF3B1,SMU1,0.0325914
SF3B1,SNRNP200,0.012356322
SF3B1,SNRNP35,0.002701595
SF3B1,SNRNP40,0.038363356
SF3B1,SNRNP48,0.008239268
SF3B1,SNRPA1,0.605700098
SF3B1,SNRPB2,0.398701949
SF3B1,SNRPB;SNRPN,0.173272525
SF3B1,SNRPD1,0.475460307
SF3B1,SNRPD2,0.751977001
SF3B1,SNRPE,0.340518785
SF3B1,SNRPF,0.282707612
SF3B1,SNW1,0.013025516
SF3B1,SON,0.000990429
SF3B1,SRRM1,0.000863078
SF3B1,SRRM2,0.000757227
SF3B1,SRRT,0.005162092
SF3B1,SUGP1,0.004988566
SF3B1,TFIP11,0.000921878
SF3B1,THOC1,0.001255884
SF3B1,THOC7;NIF3L1BP1,0.003074908
SF3B1,THRAP3,0.005426367
SF3B1,TRA2B,0.043049931
SF3B1,TTC33,0.200680942
SF3B1,TXNL4A,0.003920366
SF3B1,U2SURP,0.057789552
SF3B1,USP39,0.005902251
SF3B1,WDR61,0.411837526
SF3B1,WDR82,0.002771127
SF3B1,ZC3H11A,0.002665795
SF3B1,ZC3H18,0.001239906
SF3B1,ZCRB1,0.002770683
SF3B1,ZNF326,0.001981102
SF3B1,ZRSR2,0.012551584
SF3B2,DDX42,0.049206996
SF3B2,DNAJC8,0.023197786
SF3B2,GPATCH11,0.011988925
SF3B2,HDGFRP3,0.000473402
SF3B2,HTATSF1,0.117956823
SF3B2,NSRP1;CCDC55,0.003331115
SF3B2,PPP4C,0.065962257
SF3B2,PPP4R2,0.012240487
SF3B2,PRMT9,0.00182184
SF3B2,RNPC3,0.009057168
SF3B2,SF3A1,0.190428827
SF3B2,SF3A3,0.111465225
SF3B2,SF3B1,0.245467545
SF3B2,SF3B3,0.311823117
SF3B2,SF3B4,0.538104789
SF3B2,SF3B5,0.258270527
SF3B2,SF3B6,0.206086817
SF3B2,SLC4A1AP,0.125892394
SF3B2,SMEK1,0.021325413
SF3B2,SNRPA1,0.228298214
SF3B2,SNRPB2,0.130184665
SF3B2,SNRPD1,0.10476021
SF3B2,SNRPD2,0.198954808
SF3B2,SNRPF,0.054146557
SF3B2,SUGP1,0.002071763
SF3B2,TTC33,0.008641382
SF3B2,WDR61,0.028222533
SF3B2,ZCRB1,0.002802767
SF3B3,ATXN7,0.000782578
SF3B3,ATXN7L2,0.009942316
SF3B3,C16ORF33;SNRNP25,0.001718494
SF3B3,CCDC101,0.09272291
SF3B3,CCDC97,0.206543683
SF3B3,DDX42,0.027727238
SF3B3,DNAJC8,0.028668405
SF3B3,ENY2,0.038953747
SF3B3,GOLGB1,0.0704252
SF3B3,GPATCH11,0.01745555
SF3B3,KAT2A,0.130392984
SF3B3,KAT2B,0.001068885
SF3B3,N4BP2,9.15E-06
SF3B3,PPP4C,0.087464908
SF3B3,PPP4R2,0.026754008
SF3B3,RNPC3,0.011261067
SF3B3,SCNM1,0.02083915
SF3B3,SF3A1,0.206959679
SF3B3,SF3A3,0.119906804
SF3B3,SF3B1,0.453259405
SF3B3,SF3B2,1.265540876
SF3B3,SF3B4,0.642626371
SF3B3,SF3B5,0.783631203
SF3B3,SF3B6,0.267871443
SF3B3,SLC4A1AP,0.131597616
SF3B3,SMEK1,0.027519326
SF3B3,SNRPA1,0.214581576
SF3B3,SNRPB2,0.071663726
SF3B3,SNRPD1,0.16563013
SF3B3,SNRPD2,0.233207026
SF3B3,SNRPF,0.061235714
SF3B3,SUGP1,0.003059698
SF3B3,SUPT20H,0.077077667
SF3B3,SUPT3H,0.17213965
SF3B3,SUPT7L,0.495574135
SF3B3,TADA1,0.42785917
SF3B3,TADA2B,0.249683209
SF3B3,TADA3,0.155846547
SF3B3,TAF12,0.411260259
SF3B3,TAF5L,0.215771894
SF3B3,TAF6L,1.087673545
SF3B3,TAF9,0.141266744
SF3B3,TAF9B,0.273026003
SF3B3,TRAF7,0.003664227
SF3B3,TRRAP,0.056429349
SF3B3,TTC33,0.160000558
SF3B3,USP22,0.016737258
SF3B3,WDR61,0.183007338
SF3B3,ZRSR2,0.006838997
SF3B4,CRTAP,0.023258618
SF3B4,DDX42,0.036257606
SF3B4,LEPRE1,0.006137108
SF3B4,P4HA1,0.055642277
SF3B4,PPP4C,0.210122304
SF3B4,PPP4R2,0.054208239
SF3B4,PRMT9,0.016145423
SF3B4,SF3B1,0.420479102
SF3B4,SF3B2,1.78493658
SF3B4,SF3B3,0.473661624
SF3B4,SLC4A1AP,0.210114608
SF3B4,SMEK1,0.054331275
SF3B4,TTC33,0.027277116
SF3B5,ATXN7L2,0.004906664
SF3B5,CCDC101,0.036690082
SF3B5,CCDC97,0.263393284
SF3B5,DDX42,0.038303882
SF3B5,DNAJC8,0.018754584
SF3B5,GPATCH11,0.021216876
SF3B5,KAT2A,0.053791044
SF3B5,KAT2B,0.002323125
SF3B5,PPP4C,0.080165184
SF3B5,PPP4R2,0.022117096
SF3B5,SF3A1,0.311765894
SF3B5,SF3A3,0.166937721
SF3B5,SF3B1,0.544979113
SF3B5,SF3B2,1.431969211
SF3B5,SF3B3,1.254105679
SF3B5,SF3B4,0.711164259
SF3B5,SF3B6,0.362192672
SF3B5,SLC4A1AP,0.154330565
SF3B5,SMEK1,0.024970648
SF3B5,SNRPA1,0.346371855
SF3B5,SNRPB2,0.132923031
SF3B5,SNRPD1,0.192027807
SF3B5,SNRPD2,0.309614465
SF3B5,SNRPF,0.066246532
SF3B5,SUPT20H,0.035166447
SF3B5,SUPT3H,0.085128303
SF3B5,SUPT7L,0.285540036
SF3B5,TADA1,0.195945874
SF3B5,TADA2B,0.126203004
SF3B5,TADA3,0.084739856
SF3B5,TAF12,0.239444092
SF3B5,TAF5L,0.146299888
SF3B5,TAF6L,0.835570862
SF3B5,TAF9,0.104582417
SF3B5,TAF9B,0.161609107
SF3B5,TRRAP,0.027760625
SF3B5,TTC33,0.144525712
SF3B5,WDR61,0.165215728
SF3B6,C16ORF33;SNRNP25,0.003902873
SF3B6,CCDC97,0.677313755
SF3B6,DDX42,0.313252939
SF3B6,DNAJC8,0.130233494
SF3B6,GPATCH11,0.038750318
SF3B6,HTATSF1,0.534797138
SF3B6,IGJ;JCHAIN,0.012198727
SF3B6,P4HA1,0.010060175
SF3B6,PCNP,0.091399271
SF3B6,PPP4C,0.176400542
SF3B6,PPP4R2,0.057493008
SF3B6,RNPC3,0.049200423
SF3B6,SCNM1,0.014739173
SF3B6,SF3A1,0.794040926
SF3B6,SF3A2,0.214475803
SF3B6,SF3A3,0.502908085
SF3B6,SF3B1,1.47097817
SF3B6,SF3B2,3.431719955
SF3B6,SF3B3,1.403826595
SF3B6,SF3B4,1.719730486
SF3B6,SF3B5,0.882437071
SF3B6,SLC4A1AP,0.486131839
SF3B6,SMEK1,0.052150799
SF3B6,SNRNP48,0.008949911
SF3B6,SNRPA1,0.825880371
SF3B6,SNRPB2,0.462623951
SF3B6,SNRPD1,0.466946351
SF3B6,SNRPD2,0.875591152
SF3B6,SNRPE,0.406589541
SF3B6,SNRPF,0.221122553
SF3B6,SUGP1,0.009251843
SF3B6,TTC33,0.292917736
SF3B6,WDR61,0.35511484
SF3B6,ZCRB1,0.016609458
SF3B6,ZRSR2,0.001949348
SFPQ,CFAP97,0.003043275
SFPQ,DHX57,0.001519079
SFPQ,DNAJC21,0.00231241
SFPQ,EXOSC10,0.001290603
SFPQ,EXOSC2,0.005342703
SFPQ,FXR1,0.00405509
SFPQ,MYBBP1A,0.001588428
SFPQ,YLPM1,0.005941528
SFPQ,ZCCHC3,0.002588729
SFPQ,ZNF768,0.01605093
SGPL1,CYB5R3,0.003518295
SGPL1,HBB;HBD,0.000761874
SGPL1,LRRC59,0.030821623
SGPL1,PPM1G,0.014580343
SH3GL1,EML4,0.000840995
SH3GL1,GLRX3,0.002107857
SH3GL1,HNRNPK,0.008908497
SH3GL1,SH3GL2,0.05198212
SH3GL1,SH3GL3,0.057634072
SH3GLB1,SH3GLB2,0.187501708
SH3GLB2,SH3GLB1,0.959430017
SLC11A2,PMPCB,0.037846403
SLC12A2,CDC25C,0.158777018
SLC12A2,SRSF1,17.97663298
SLC12A2,TMEM192,0.049976682
SLC15A4,CLCN7,1.297534866
SLC16A1,BSG,0.471859899
SLC16A1,CD99,0.00538201
SLC16A1,EMB,0.005780978
SLC16A1,GNA11,0.001088355
SLC16A1,GNA13,0.000398481
SLC16A1,GNAI2;GNAI1;GNAO1,0.004200132
SLC16A1,GNG5,0.011945096
SLC16A1,NAN,
SLC16A1,NRAS,0.006515757
SLC16A1,RALA,0.009073769
SLC16A1,STX4,0.006332094
SLC16A1,STXBP3,0.002961675
SLC16A1,VAMP3;VAMP2,0.042686216
SLC16A10,LAS1L,0.269154245
SLC16A2,ITFG3,
SLC18B1,BACH1,
SLC18B1,LAMP1,
SLC18B1,LAMTOR5,
SLC18B1,USP10,
SLC1A3,ABI1,0.134826379
SLC1A3,CYFIP1,0.096048014
SLC1A3,SNX9,0.087680288
SLC1A5,PYCR2,0.039771253
SLC1A5,SLC1A4,0.026010915
SLC1A5,STX4,0.005369481
SLC23A2,GLCCI1,1.606330083
SLC25A17,ARID4B,0.512813097
SLC25A17,PTGFRN,0.012967616
SLC26A11,DNAH6,
SLC2A1,HSP90AB1,1.294358348
SLC2A1,HSP90AB2P,0.29796817
SLC2A8,ANKRD26,
SLC2A8,IARS,
SLC2A8,LAMP1,
SLC2A8,RPL38,
SLC2A8,SNX9,
SLC30A5,NUCKS1,
SLC30A5,SCIN,
SLC30A5,SLC30A6,
SLC31A1,LAMTOR5,0.282572266
SLC31A1,SNX9,0.011796225
SLC31A1,WASF2,0.065545437
SLC33A1,UBE2O,0.044612629
SLC35B1,ANAPC11,
SLC35B1,PGRMC1,
SLC35B1,PGRMC2,
SLC35B1,TCERG1,
SLC35B2,AHSA1,0.54408639
SLC35B2,ANXA4,0.500135638
SLC35B2,CCDC117,1.572603447
SLC35B2,CDC37,1.615986414
SLC35B2,HSP90AA1,119.3368408
SLC35B2,HSP90AB1,78.06731706
SLC35B2,HSP90AB2P,12.86867067
SLC35B2,HSP90AB4P,0.975165648
SLC35B2,HSPA8,61.10918605
SLC35B2,PDHA1,0.471837287
SLC35B2,STIP1,8.381348867
SLC35B2,STOM,0.339994373
SLC35E1,GOSR1,0.193784675
SLC35E1,TM9SF3,0.2789656
SLC35E1,TMEM165,0.138519645
SLC35F2,ATP6V0A1,0.001147772
SLC35F2,RAB11B;RAB11A,0.476804904
SLC35F2,STX7,0.029549385
SLC35F2,TFRC,0.132411179
SLC37A4,ZNRF2,0.450580624
SLC46A1,EXO1,
SLC50A1,CDC25C,
SLC50A1,SRSF1,
SLC6A15,MFAP1,0.020800695
SLC6A15,NCOA1,0.006196818
SLC6A15,STX12,0.066796846
SLC6A15,VAMP3;VAMP2,0.200307331
SLC7A5,ATP1A1,13.70687545
SLC7A5,ATP1B3,3.621298917
SLC7A5,NDRG1,16.63056865
SLC7A5,NEFM,0.49245284
SLC7A5,SLC3A2,395.7407919
SLC7A6,ANAPC11,0.365913581
SLC7A6,CDC14A,0.021588398
SLC7A6,CEP78,0.009356066
SLC7A6,CIAPIN1,0.493527571
SLC7A6,CNN3,0.075593476
SLC7A6,DDX46,2.207666668
SLC7A6,EXOC4,0.022936352
SLC7A6,HDGF,0.318607125
SLC7A6,LZTS1,0.006885091
SLC7A6,NEFM,0.004596708
SLC7A6,PARP1,0.227467098
SLC7A6,PIK3C2A,0.002680489
SLC7A6,PSIP1,0.170189864
SLC7A6,RNF169,11.95158817
SLC7A6,SLC3A2,2.933300632
SLC7A6,TCERG1,0.607809832
SLC7A6,TSC22D3,0.026300949
SLC7A6,UHRF1BP1,0.035091751
SLC7A6,ZNF592,0.001246053
SLC9A3R1,CDKN1B,0.000514055
SLC9A3R1,HEXIM1,0.000231519
SLC9A3R1,SRSF1,0.037965163
SLC9A3R2,PODXL,0.008370777
SLK,CLIP1,9.82E-06
SLK,NSRP1;CCDC55,0.001265486
SLK,PTPN23,0.000102672
SMARCA1,BAP18;C17ORF49;RNASEK-C17ORF49,0.178392286
SMARCA1,BAZ1A,0.105537961
SMARCA1,BAZ1B,0.161721823
SMARCA1,BPTF,0.057297657
SMARCA1,CBX1,0.046691647
SMARCA1,CECR2,0.41590965
SMARCA1,CHRAC1,0.277585586
SMARCA1,DPY30,0.01690941
SMARCA1,HMGXB4,0.058230749
SMARCA1,POGZ,0.001866813
SMARCA1,POLE3,0.146937826
SMARCA1,PRDM2,0.000636987
SMARCA1,RSF1,0.135606515
SMARCA2,SMARCB1,11.43186595
SMARCA2,SMARCE1,5.235338254
SMARCA4,ACTL6A,1.720813384
SMARCA4,ARID1A,0.619207728
SMARCA4,ARID1B,0.24134447
SMARCA4,ARID2,0.068077721
SMARCA4,ATXN10,9.21E-05
SMARCA4,BCL7A,0.449277034
SMARCA4,BCL7B,0.154461422
SMARCA4,BRD7,0.187565688
SMARCA4,BRD9,0.050555878
SMARCA4,CBX1,0.040378673
SMARCA4,CHD4,0.012773016
SMARCA4,DPF1,0.030625508
SMARCA4,DPF2,0.195148804
SMARCA4,DPF3,0.037317989
SMARCA4,GLTSCR1,0.023452538
SMARCA4,KPNA2,0.115605621
SMARCA4,KPNA3,0.053589889
SMARCA4,KPNB1,0.059417361
SMARCA4,MTA2,0.007330153
SMARCA4,PBRM1,0.177283573
SMARCA4,PHF10,0.063525687
SMARCA4,SMARCB1,2.131100751
SMARCA4,SMARCC1,1.985685276
SMARCA4,SMARCC2,0.489683887
SMARCA4,SMARCD1,0.382191321
SMARCA4,SMARCD2,0.549761501
SMARCA4,SMARCD3,0.052836792
SMARCA4,SMARCE1,1.966708887
SMARCA4,SS18,0.269447813
SMARCA4,SS18L1,0.030409746
SMARCA5,BAP18,0.036083491
SMARCA5,BAP18;C17ORF49;RNASEK-C17ORF49,0.454074389
SMARCA5,BAZ1A,0.294791203
SMARCA5,BAZ1B,0.130197832
SMARCA5,BAZ2A,0.118152793
SMARCA5,BPTF,0.156177061
SMARCA5,CBX3,0.273385441
SMARCA5,CECR2,0.15078034
SMARCA5,CHRAC1,0.087904616
SMARCA5,DPY30,0.065699044
SMARCA5,HMGXB4,0.283927736
SMARCA5,ING4,0.020026525
SMARCA5,POLE3,0.100508335
SMARCA5,RBBP4,0.570983209
SMARCA5,RSF1,0.230329133
SMARCAD1,MSH6,0.001158105
SMARCAD1,TRIM28,0.233644121
SMARCB1,ACTL6A,0.363125535
SMARCB1,ARID1A,0.197352048
SMARCB1,ARID1B,0.041346001
SMARCB1,DPF2,0.272565958
SMARCB1,SMARCC1,0.819560231
SMARCB1,SMARCC2,0.121051541
SMARCB1,SMARCD1,0.00721102
SMARCB1,SMARCD2,0.028815472
SMARCB1,SMARCE1,0.768666822
SMARCC1,ACTL6A,0.532957661
SMARCC1,ARID1A,0.203593729
SMARCC1,ARID1B,0.052157936
SMARCC1,BRD7,0.015814414
SMARCC1,BRD9,0.002969385
SMARCC1,DPF2,0.376059623
SMARCC1,SMARCB1,0.832305991
SMARCC1,SMARCD1,0.093355147
SMARCC1,SMARCD2,0.027428675
SMARCC1,SMARCE1,0.636775733
SMARCC2,ACTL6A,1.621139357
SMARCC2,ARID1A,0.408222814
SMARCC2,ARID1B,0.16478558
SMARCC2,BRD7,0.107835867
SMARCC2,DPF2,0.803637062
SMARCC2,PHF10,0.116517899
SMARCC2,SMARCB1,2.298646062
SMARCC2,SMARCD1,0.023971598
SMARCC2,SMARCD2,0.055978883
SMARCC2,SMARCD3,0.057321744
SMARCC2,SMARCE1,1.770947614
SMARCD1,ACTL6A,1.50030371
SMARCD1,ARID1A,0.79211245
SMARCD1,ARID1B,0.140975634
SMARCD1,BCL7A,0.221684885
SMARCD1,BRD7,0.053618442
SMARCD1,BRD9,0.100455449
SMARCD1,DPF2,0.952304935
SMARCD1,GLTSCR1,0.113044231
SMARCD1,PHF10,0.049179094
SMARCD1,SMARCA4,0.692915958
SMARCD1,SMARCB1,2.090555865
SMARCD1,SMARCC1,2.582969604
SMARCD1,SMARCC2,0.234634785
SMARCD1,SMARCD3,0.041274421
SMARCD1,SMARCE1,1.911304047
SMARCD1,SS18,0.19946424
SMARCD2,ACTL6A,1.211082582
SMARCD2,ARID1A,0.670908574
SMARCD2,ARID1B,0.185457602
SMARCD2,BCL7A,0.153700196
SMARCD2,BRD7,0.063409457
SMARCD2,DPF2,0.856774348
SMARCD2,PHF10,0.050111918
SMARCD2,SMARCA2,0.038918779
SMARCD2,SMARCB1,1.731068251
SMARCD2,SMARCC1,1.913368154
SMARCD2,SMARCC2,0.333805308
