target_gene_name,interactor_gene_name,pval,enrichment,interaction_stoichiometry,abundance_stoichiometry
CAPZB,CKMT1A;CKMT1B,4.774532154,1.31741407,0.000547319,1.096388694
CAPZB,CLINT1,4.556142367,1.405125242,0.001144269,0.547145522
CAPZB,CLIP1,3.14208052,1.25958322,9.68E-05,0.078158941
CAPZB,CLPB,2.975580691,1.051828474,0.000100187,0.738872771
CAPZB,CLTA,3.776939741,0.943660747,0.012563396,1.542397754
CAPZB,CLTC,9.218589926,2.047032363,0.003990342,3.41171053
CAPZB,CNN3,7.290767823,2.001521427,0.001003873,1.772628087
CAPZB,CNOT1,14.72116546,2.779172799,0.024960153,0.280565794
CAPZB,CNOT10,15.37400506,2.943651581,0.009401683,0.225838297
CAPZB,CNOT11,23.52379882,3.851226726,0.01345972,0.085538187
CAPZB,CNOT2,41.68665232,4.99668332,0.044844206,0.182248569
CAPZB,CNOT3,13.94572226,2.755035815,0.032827817,0.510980667
CAPZB,CNOT6,84.60697483,8.036231398,0.002747575,0.133776671
CAPZB,CNOT6L,4.608888325,1.920828976,0.003153623,0.108459498
CAPZB,CNOT7,69.23441005,6.987506631,0.011547967,0.256094624
CAPZB,CNOT8,56.52325337,6.266977309,0.013482909,0.130447266
CAPZB,COMMD10,20.6650125,4.467557288,0.000125144,0.023423722
CAPZB,COMMD6,5.501813587,2.172259296,0.001203973,0.123263848
CAPZB,COMMD9,17.37787022,4.401213107,0.000567528,0.323187648
CAPZB,COPA,2.372034955,1.385536801,0.00410926,0.751564037
CAPZB,COPB2,4.202982894,1.767300836,0.004061058,1.355586148
CAPZB,COPE,4.053747111,1.722118018,0.00959667,1.445752104
CAPZB,COPS2,2.812638352,1.64062214,8.65E-06,0.948234812
CAPZB,COPS3,3.149373073,1.430408256,0.000274734,0.923428827
CAPZB,CORO1C,6.964704367,1.862753805,0.006577391,0.95814458
CAPZB,COX17,3.157544023,1.291975709,0.00041556,0.888687552
CAPZB,COX4I1,2.843317388,1.074341833,0.00087226,6.418485489
CAPZB,CPSF4,2.639159451,1.43134077,0.000606301,0.551362215
CAPZB,CPVL,3.108201389,1.591946253,0.000315369,0.128786011
CAPZB,CRKL,6.505735077,2.382865821,0.004994582,2.941198239
CAPZB,CRNKL1,2.389250573,1.369098324,7.00E-05,0.170924726
CAPZB,CS,3.934748731,1.076730516,0.000287891,3.346025011
CAPZB,CSDE1,3.910099432,1.514672028,9.82E-05,1.9281127
CAPZB,CSNK1A1;CSNK1A1L,4.393483348,1.521848062,0.000589374,0.331496106
CAPZB,CSNK1E;CSNK1D,3.303114475,1.797831828,0.000686729,0.414754964
CAPZB,CSNK2A1;CSNK2A3,4.267270498,1.918224259,0.002821469,2.314553691
CAPZB,CSNK2B,6.185497455,2.06067254,0.006364265,6.059337715
CAPZB,CSPG5,2.623199213,1.228558935,9.38E-05,0.063371304
CAPZB,CTTN,16.5008499,2.93107331,0.022711459,0.407324699
CAPZB,CUL4B,2.874826802,1.6508669,0.00361532,0.822439033
CAPZB,CYFIP2,6.083630132,2.28201451,0.001408393,0.750033182
CAPZB,DAP3,5.188496291,1.975765883,0.000292668,0.381587149
CAPZB,DAPK3,23.65327843,3.731032346,4.02E-05,0.052031246
CAPZB,DARS,2.855110011,1.117968163,0.000133524,2.073374593
CAPZB,DARS2,3.134787831,1.204856174,0.000257071,0.388074122
CAPZB,DBN1,9.873978485,2.030257183,0.021443288,0.751419112
CAPZB,DBNL,40.44370389,5.062036184,0.002501285,0.69168634
CAPZB,DCAF7,3.122392458,1.634532221,0.003158634,0.507035028
CAPZB,DCTN1;DKFZP686E0752,100.8348753,8.760974064,0.223823678,1.146068611
CAPZB,DCTN2,41.46321578,5.182575394,0.298145877,1.19632489
CAPZB,DCTN3,100.4673043,8.903262925,0.247808952,0.518094813
CAPZB,DCTN4,19.25572604,3.174197028,0.112884788,0.127943597
CAPZB,DCTN5,29.47130962,4.474503177,0.051831576,0.025703439
CAPZB,DCTN6,17.4920878,2.326616126,0.000987505,0.247249592
CAPZB,DCUN1D5,3.232404226,1.635465652,0.00011071,0.514260193
CAPZB,DDB1,8.820718746,2.150303445,0.00111785,2.095731513
CAPZB,DDX1,7.378645549,2.050005949,0.000477442,3.019715434
CAPZB,DDX17,4.74192288,1.470781826,0.000542771,1.681948349
CAPZB,DDX39B,3.590130474,1.360248017,0.000652036,15.40135775
CAPZB,DDX3X,3.358302698,1.346419271,0.000310998,3.012441779
CAPZB,DDX5,4.575964411,1.664195716,0.000763583,4.672822233
CAPZB,DDX6,20.13534982,2.831180132,0.000859066,0.940368787
CAPZB,DECR1,4.539371558,1.445357911,0.002445991,0.372035289
CAPZB,DECR2,9.7485791,2.006070011,0.000336944,0.050113845
CAPZB,DHX16,6.551875509,1.462925126,1.94E-05,0.03834545
CAPZB,DHX29,3.310391344,0.976744737,3.48E-06,0.186769224
CAPZB,DHX30,5.986304337,2.031574127,5.77E-05,0.872866997
CAPZB,DHX9,6.061544053,2.323319314,0.002211351,2.394308684
CAPZB,DLAT,3.61377036,1.406507243,0.000272638,1.21429369
CAPZB,DLST,5.138821621,1.504666859,0.000330851,0.764658968
CAPZB,DNAJA1,4.48187158,2.169070586,0.00520986,3.932513604
CAPZB,DNAJA2,7.005650348,1.493028378,0.000846735,1.06007146
CAPZB,DNAJB11,6.428025195,1.81341129,0.000218119,2.749660472
CAPZB,DNAJB12,4.03700311,1.539588348,0.000159475,0.058243932
CAPZB,DNAJB6,3.61373133,1.39021244,0.007212435,0.155549033
CAPZB,DNAJC10,4.316460333,1.758325933,0.010642686,0.118843498
CAPZB,DNAJC21,2.868658273,1.249604338,6.15E-06,0.01532674
CAPZB,DNMBP,2.775822918,1.348237588,2.17E-06,0.021043469
CAPZB,DOCK7,5.078150029,1.312918036,0.001116478,0.412457375
CAPZB,DRG1,5.307714366,1.537919945,7.21E-05,1.881907922
CAPZB,DYNC1H1,22.99732696,3.803190348,0.001251159,0.490442677
CAPZB,DYNC1I2,21.63302345,4.78624101,0.001413754,0.56374019
CAPZB,DYNC1LI1,7.258784401,2.103582196,3.29E-05,0.801331763
CAPZB,DYNC1LI2,3.011267071,1.606792218,7.01E-06,0.479951874
CAPZB,DYNLL1;DYNLL2,5.988116902,1.592085045,0.011719974,0.736196006
CAPZB,DYNLRB1,7.2309488,2.04807064,0.00193119,2.018387151
CAPZB,DYNLT1,7.418619976,1.998283846,0.000500077,0.323179991
CAPZB,EDC4,3.223585085,1.506202568,3.25E-05,0.308981476
CAPZB,EDRF1,3.603305762,1.439574853,4.62E-05,0.09741118
CAPZB,EEA1,11.54521604,3.687424904,0.000189489,0.160375092
CAPZB,EEF1A1;EEF1A1P5,7.818345945,2.451262328,0.00807063,24.54557884
CAPZB,EEF1B2,6.402045098,1.623442251,0.000427619,5.65239584
CAPZB,EEF1E1;EEF1E1-BLOC1S5,7.63460878,1.505175487,0.000346764,1.884915824
CAPZB,EEF2,5.203475722,2.150987394,0.002643709,15.04004215
CAPZB,EIF2B1,4.751339807,0.840879522,1.71E-05,0.858882966
CAPZB,EIF2S1,3.46809411,1.578694404,0.000354316,0.649652268
CAPZB,EIF2S2,9.284625351,2.261273907,0.000662815,1.335335027
CAPZB,EIF2S3;EIF2S3L,4.627940272,1.391381815,0.000121509,2.226145282
CAPZB,EIF3A,6.66061444,2.417310525,0.000874159,1.632421047
CAPZB,EIF3B,5.426847755,1.627419746,0.002247051,1.339654182
CAPZB,EIF3C;EIF3CL,8.442493358,2.076403345,0.001054394,2.611577235
CAPZB,EIF3D,9.739598723,2.102037755,0.001084208,1.069759034
CAPZB,EIF3E,15.51446693,2.610564828,0.004315571,2.820179077
CAPZB,EIF3G,4.013419676,1.429670639,0.000418053,0.697387472
CAPZB,EIF3H,7.236810592,1.793419248,0.000149523,1.933397745
CAPZB,EIF3I,12.64174253,2.554080503,0.00226631,7.065128865
CAPZB,EIF3J,6.184398352,1.740427151,0.000195684,0.823837172
CAPZB,EIF3K,4.937879667,1.676074268,0.000855798,2.91199466
CAPZB,EIF3L,5.867751429,1.882852472,0.001688925,1.446730827
CAPZB,EIF3M,9.327145034,2.229461246,0.000325293,4.370109569
CAPZB,EIF4A1,7.141660693,1.94265202,0.001178097,13.92278441
CAPZB,EIF4A2,7.808405545,2.22858241,0.000119202,0.317248472
CAPZB,EIF4B,3.864360083,1.343776704,0.000982857,0.340840937
CAPZB,EIF4E,5.418333819,1.762647949,0.000335437,2.868653098
CAPZB,EIF4ENIF1,3.481850975,0.957446376,7.88E-05,0.123652141
CAPZB,EIF4G1,7.197971033,2.111565114,0.000753106,2.130758924
CAPZB,EIF5,7.287626966,1.46365559,3.83E-05,3.770858589
CAPZB,ELAVL2,3.087395608,1.454493626,0.000514448,0.185114528
CAPZB,ENAH,5.23737764,1.049776962,0.003189919,0.803164678
CAPZB,EPRS,11.38057724,1.946523236,0.000316688,3.028432041
CAPZB,ERC1,9.52709659,2.172885081,0.000166578,0.092869614
CAPZB,ERH,4.121991324,1.379813152,0.002620367,8.300389204
CAPZB,EWSR1,7.418877421,1.983956003,0.006659132,1.382760161
CAPZB,EXOC4,2.655577463,1.524746447,0.000259113,0.293693538
CAPZB,EXOSC4,2.5227802,1.293344278,0.000246156,0.267748085
CAPZB,EXOSC9,7.906700632,1.998537399,0.000185794,0.328528042
CAPZB,FAM101B,4.837096623,0.652762012,1.92E-05,0.028165125
CAPZB,FAM120A,3.474736259,1.600185117,4.61E-05,0.318126715
CAPZB,FAM21A,13.69789825,2.639896526,0.202802312,0.223086504
CAPZB,FAM21C,68.06812005,6.98402902,0.014956087,0.00724163
CAPZB,FAM45A;FAM45B,17.97806311,3.280898085,7.10E-06,0.121522682
CAPZB,FAM50A,9.927197507,2.617431553,0.000107238,1.027580116
CAPZB,FAM83H,2.621226745,1.424753376,0.003225687,0.025696143
CAPZB,FAM98A,13.18006665,2.625531725,0.000546658,0.317224344
CAPZB,FAR1,2.989624043,1.408897945,0.000752842,0.706182607
CAPZB,FARSA,4.869440376,2.134606494,0.000352265,1.085765329
CAPZB,FASN,6.040103914,1.990521201,0.000118992,4.230111439
CAPZB,FAU,5.527831927,1.920094606,0.002411617,0.107311938
CAPZB,FEN1,3.963664144,1.587710234,2.25E-05,1.921749902
CAPZB,FHL2,3.613530557,1.170753956,0.007496185,0.035266291
CAPZB,FHL3,3.058020441,1.190788788,0.001709044,0.036253553
CAPZB,FIG4,3.319549419,1.732723469,3.25E-07,0.035938592
CAPZB,FIP1L1,3.613638982,1.639719631,0.004623587,0.164435654
CAPZB,FKBP15,13.86670267,2.791494218,0.023319146,0.116618486
CAPZB,FKBP5,4.62023582,1.375423436,2.93E-06,0.298156065
CAPZB,FKBP8,3.009542392,1.378193953,8.79E-06,0.21586944
CAPZB,FLII,3.047468489,1.233264988,2.96E-05,0.141158741
CAPZB,FLNA,9.321510029,2.237937846,0.003302105,1.409209469
CAPZB,FLNB,9.987391969,2.259659141,0.001234309,0.959958967
CAPZB,FLNC,7.395017473,1.949381256,1.18E-05,0.152551096
CAPZB,FN3KRP,3.023409924,1.802695454,0.001482119,0.752861609
CAPZB,FNBP1L,2.818476896,1.108325141,7.21E-08,0.096257896
CAPZB,FUBP3,2.791574507,1.427992762,0.003097966,0.292546782
CAPZB,G3BP1,7.134620957,1.926532019,0.009304115,3.111242264
CAPZB,G3BP2,4.474756604,1.495841683,0.001085612,1.96578688
CAPZB,GAPDH,2.109613675,1.739372513,0.004642965,29.69536047
CAPZB,GLUD1;GLUD2,8.425246224,2.408496286,0.005978967,2.670414433
CAPZB,GMFB,15.37506066,1.765745473,8.88E-05,0.282357445
CAPZB,GNB2L1,9.132272101,2.30171785,0.020037244,13.14618315
CAPZB,GNL3,5.530589243,2.024105118,0.000532638,1.015919097
CAPZB,GPBP1L1,90.31591501,8.05620728,0.000381448,0.15214631
CAPZB,GPI,7.87614001,2.815920995,0.005937974,6.249327779
CAPZB,GSDMA,3.000517336,1.175138209,0.005323405,0
CAPZB,GSN,7.760222347,1.85543563,0.003727444,0.168406277
CAPZB,GTF2I,2.962972503,1.316488244,0.000431916,0.861521734
CAPZB,H1F0,2.354728186,1.522112296,0.000498487,0.37779853
CAPZB,H1FX,5.918331462,2.107915582,0.003829535,0.855994385
CAPZB,HADHA,9.523262648,2.658408142,0.001995502,1.8163017
CAPZB,HADHB,9.585230584,2.619462553,0.001415379,0.786727174
CAPZB,HDGF,6.3798209,2.477333583,0.003062779,3.376233924
CAPZB,HIGD1A,3.971969421,1.298627347,0.002367991,0.308575257
CAPZB,HIP1,5.802407745,1.567623153,2.02E-06,0.036976291
CAPZB,HIRA,23.60605908,2.847924606,1.27E-05,0.014735242
CAPZB,HIST1H1C,4.994397709,0.884125474,0.054854277,7.649369708
CAPZB,HNRNPA0,3.223751457,1.356763334,0.000236968,3.206992918
CAPZB,HNRNPA1;HNRNPA1L2,9.030369733,2.306498794,0.005090669,24.84697675
CAPZB,HNRNPA2B1,6.696915409,1.72617997,0.002417356,15.34230843
CAPZB,HNRNPA3,7.967077173,1.923959928,0.001629152,7.397617377
CAPZB,HNRNPC,4.101184064,1.243019913,0.001641468,60.54839533
CAPZB,HNRNPD,6.762218685,1.695355934,0.001441852,10.63367524
CAPZB,HNRNPDL,6.331979652,1.845616173,0.001034028,5.913354176
CAPZB,HNRNPF,7.14202442,1.687219728,0.003702098,3.324953742
CAPZB,HNRNPH1,4.506875,1.469165666,0.007846638,3.013765529
CAPZB,HNRNPH2,6.923061713,1.555370311,0.00075486,1.222411609
CAPZB,HNRNPK,5.606147965,1.550627321,0.000707014,5.492164037
CAPZB,HNRNPM,5.123192411,1.139377669,0.000502209,4.313502025
CAPZB,HNRNPR,12.91792515,2.453269519,0.00117401,4.215466088
CAPZB,HNRNPU,7.118395601,2.01577228,0.000838707,5.115027505
CAPZB,HS2ST1,6.495614025,1.84024255,0.000336138,0.469203407
CAPZB,HSBP1,3.039538683,1.233074879,0.001333313,0.591105723
CAPZB,HSD17B10,2.536950034,1.374534134,0.000387607,2.795380591
CAPZB,HSDL2,3.424269567,1.328350098,6.24E-05,1.049311585
CAPZB,HSP90AA1,5.952058842,1.96688748,0.012575533,15.65596886
CAPZB,HSP90AB1,12.08546764,2.963311519,0.009633801,22.6321882
CAPZB,HSP90AB2P,7.200992999,2.164707376,0.001438021,0
CAPZB,HSPA1B;HSPA1A,12.02644443,3.094139283,0.045755798,38.96828941
CAPZB,HSPA4,3.59984564,1.173281497,4.18E-05,2.959229248
CAPZB,HSPA5,27.3625635,4.645360352,0.020055821,7.833125211
CAPZB,HSPA8,14.94406555,3.324794976,0.038122281,24.76846981
CAPZB,HSPA9,8.860597287,2.51831109,0.003076639,5.103175459
CAPZB,HSPD1,5.354734171,1.670695843,0.004606542,9.582721878
CAPZB,HSPE1,4.146366952,1.291065264,0.001253336,11.61487909
CAPZB,IARS,4.391084475,1.472745143,4.66E-05,1.655762728
CAPZB,IDE,60.27575203,7.231348414,0.002062642,0.395304026
CAPZB,IGF2BP1,9.584524661,2.38734614,0.001823658,2.686233225
CAPZB,IGF2BP3,6.432346441,1.910199331,0.000147912,0.365015561
CAPZB,ILF2,9.093392431,2.301594038,0.001038765,4.925413131
CAPZB,IMMT,4.125465235,1.299987149,0.000169386,0.981819978
CAPZB,INF2,5.818332876,1.685718823,0.000121038,0.31363357
CAPZB,ING5,4.176198766,1.958273579,0.001109481,0.206201748
CAPZB,IPO5,2.327697507,1.427534054,0.000121054,4.233844813
CAPZB,IPO8,5.037545869,2.219289906,0.004590134,0.275431008
CAPZB,IRS4,6.349871242,2.168515053,0.00166228,0.143984347
CAPZB,ITCH,6.062337213,1.732554724,2.49E-05,0.138596196
CAPZB,ITPR1,4.917092622,1.304512477,1.67E-06,0.02610858
CAPZB,ITPR2,13.17877487,2.853617266,3.53E-05,0.006986786
CAPZB,ITPR3,11.52703837,2.488578676,0.00030535,0.017498676
CAPZB,JUND,1.987478524,1.69101919,0.002646376,0.028548619
CAPZB,KARS,6.677513322,1.583742872,0.000362288,2.496534283
CAPZB,KHDRBS1,3.471057182,1.001057917,0.000273532,6.439577618
CAPZB,KHSRP,3.507382635,1.61768475,0.002510229,3.430594927
CAPZB,KIAA0196,29.65364084,4.265735291,0.05639588,0.106318453
CAPZB,KIAA0430,2.573095852,1.247715241,8.69E-08,0.009416852
CAPZB,KIAA1033,23.73648523,3.788290206,0.056279737,0.189455327
CAPZB,KIAA1211,71.27418002,6.980269516,0.003097691,0.018700668
CAPZB,KIAA1211L,63.05078939,6.491514926,0.000440674,0
CAPZB,KIAA1524,2.424734189,1.265549207,4.07E-05,0.229469188
CAPZB,KIAA1671,67.58589393,6.830989153,0.007930407,0.042279764
CAPZB,KIF22,2.323285457,1.304436496,1.18E-05,0.034826347
CAPZB,KIF23,12.41959142,2.56372415,0.000991976,0.304290363
CAPZB,KIF2A,4.364143398,1.245970562,5.15E-05,0.275931007
CAPZB,KPNA2,4.816724671,1.544515229,0.000540649,7.737637976
CAPZB,KPNB1,6.521619452,2.129396829,0.000890134,4.684701929
CAPZB,KTN1,5.805560193,1.463995622,1.20E-05,0.433555086
CAPZB,LANCL1,3.161945206,1.600997718,0.001494956,0.35993492
CAPZB,LARP1,2.735807184,1.200926991,2.69E-05,0.524699838
CAPZB,LARP4B,3.143355665,1.333136534,5.50E-05,0.479525298
CAPZB,LARS,3.873419369,1.29604776,0.000110221,1.213693755
CAPZB,LGALS3BP,4.415306966,1.636393729,0.001647976,0.008143516
CAPZB,LIMA1,8.661251908,2.027465867,0.005753721,0.127310662
CAPZB,LIN7A,3.124328592,1.301205615,0.007317398,0.093440949
CAPZB,LIN7C,4.88996712,1.542113355,0.000269449,0.324711287
CAPZB,LMO7,2.66528469,1.182825194,0.00011162,0.009889619
CAPZB,LONP1,4.957109791,1.578866827,5.14E-05,0.366471913
CAPZB,LRCH2,8.604281524,2.060498036,0.000525814,0.034140085
CAPZB,LRPPRC,3.376001334,1.100256221,9.39E-05,1.950950129
CAPZB,LRRC16A,65.21037268,6.799317711,0.088956351,0.020712097
CAPZB,LRRC59,11.56007419,2.255460062,0.003016627,3.735098577
CAPZB,LRRFIP1,2.800607761,1.201754638,7.61E-05,0.387494417
CAPZB,LRRFIP2,3.628772511,1.534878689,0.000227379,0.06819446
CAPZB,LSM12,5.745250688,1.868502525,0.000143359,0.547966567
CAPZB,LSM2,3.061393862,1.388824646,3.50E-05,4.518930645
CAPZB,LTV1,3.291776825,1.140483983,0.000668322,0.626759395
CAPZB,LUC7L2,5.027160235,1.623862601,0.016754789,3.761479832
CAPZB,LUZP1,5.503245899,1.541037985,0.000347927,0.106329356
CAPZB,LYAR,4.084078655,1.049756794,1.06E-05,0.967423504
CAPZB,LYZ,2.993845349,1.029874517,3.35E-05,0
CAPZB,MAD2L1,5.993357245,2.059614303,6.92E-05,0.509041026
CAPZB,MAGOHB,4.643882769,1.742134146,0.000801304,3.622944828
CAPZB,MAP3K7;DKFZP586F0420,4.829788414,2.142027983,0.000267214,0.056585412
CAPZB,MAP9,3.192205526,1.781719241,0.006982124,0.072647808
CAPZB,MAPK1,6.217966115,2.364743644,0.09808389,1.97725633
CAPZB,MAPK3,4.181711375,1.771997272,0.080290223,1.224710919
CAPZB,MAPRE2,6.439354176,2.047366601,0.000610385,0.29136179
CAPZB,MARK3,7.130375159,1.7121148,3.09E-06,0.053377261
CAPZB,MARS,6.571839168,1.927413313,0.000234022,2.022352666
CAPZB,MBIP,8.958782408,3.390005039,0.000901872,0.060093792
CAPZB,MBNL1,4.110911196,1.372872737,0.00023964,2.261286471
CAPZB,MCC,5.427500883,1.857382403,1.14E-05,0.023138998
CAPZB,MCM2,4.56414144,1.538604083,7.08E-06,1.238988494
CAPZB,MCM4,3.370323682,1.51802952,3.60E-05,1.278488483
CAPZB,MDH2,6.553658842,1.709857152,0.001948619,11.12799661
CAPZB,ME2,2.38851777,1.308015235,0.000664493,0.375652396
CAPZB,MEAF6,4.45074564,1.276273065,0.000485952,0.031611306
CAPZB,MEIKIN,3.77654976,1.259504499,0.006862159,0
CAPZB,MICALL1,26.80703728,5.906632748,0.000889773,0.021186045
CAPZB,MKI67,2.554053811,1.569592957,2.39E-06,0.284090412
CAPZB,MPP5,5.544545553,1.414819349,0.0001166,0.057581318
CAPZB,MPRIP,20.43290109,3.199388436,7.74E-05,0.123131075
CAPZB,MRPL46,5.083393146,1.160117422,0.000125178,0.572321827
CAPZB,MRPS22,4.025899537,0.95455336,0.000174308,0.989982773
CAPZB,MRPS23,3.926955417,1.09105532,4.93E-05,0.534757226
CAPZB,MRPS26,3.776082958,1.177252148,0.000268393,0.044518052
CAPZB,MRPS27,3.328205891,1.446454006,0.000176834,0.711108275
CAPZB,MRPS36,2.581388874,1.329837256,0.000355335,0.508860552
CAPZB,MTCL1,22.31486138,3.912704353,0.00477488,0.043455941
CAPZB,MTDH,5.106912139,0.722093177,3.40E-06,0.676400866
CAPZB,MTHFD1L,3.425043407,1.910276024,5.28E-05,0.523275322
CAPZB,MTPN,11.97995769,2.472812893,0.321825557,8.993874817
CAPZB,MYBL2,3.506572338,2.101767185,3.89E-05,0.024712856
CAPZB,MYCBP,4.336783142,1.188837273,0.000252432,1.376022459
CAPZB,MYH10,3.799393111,1.1808963,0.001651059,0.863650865
CAPZB,MYH9,4.966120586,1.384617801,0.002088195,2.870817605
CAPZB,MYL12A;MYL9,6.03529693,1.524670021,0.002447224,1.325826581
CAPZB,MYL6,12.93071258,2.429179686,0.044157042,20.66757532
CAPZB,MYO1B,11.70208958,2.346203954,0.000651599,0.273891781
CAPZB,MYO1C,26.3604323,4.280057859,0.000495818,0.142231066
CAPZB,MYO1D,9.57554107,2.590771121,0.000277603,0.123380819
CAPZB,MYO5C,9.954914607,2.174318132,1.69E-05,0.009911002
CAPZB,MYO6,11.57946528,2.128685526,0.00026826,0.125206875
CAPZB,NACA,6.854546537,1.404644204,0.00209809,20.04976712
CAPZB,NAP1L1,5.989987426,1.536698263,0.001155776,12.4777399
CAPZB,NAP1L4,3.761018247,0.803342379,0.002729566,1.662044967
CAPZB,NCL,12.33486768,2.482218161,0.004760852,8.637490245
CAPZB,NDUFA3,3.239695647,1.262114422,0.000109583,0.175345524
CAPZB,NDUFA5,3.962597603,1.651293622,0.000317896,0.450614432
CAPZB,NDUFA8,6.362835439,2.215944257,0.000900385,0.690183756
CAPZB,NDUFAB1,3.50054073,1.09594326,0.000752318,14.81431762
CAPZB,NEFM,3.114716122,1.313090467,4.21E-06,0.402934984
CAPZB,NELFA,4.321103876,1.78483821,3.35E-05,0.31321563
CAPZB,NEXN,7.190846153,1.651568468,3.83E-05,0.009165689
CAPZB,NFYB,3.276626437,1.220851536,0.000660078,0.003240413
CAPZB,NFYC,5.919026621,2.043544772,0.000589764,0.174537102
CAPZB,NIPBL,3.919088651,1.131452207,5.52E-07,0.033312606
CAPZB,NME2;NME1-NME2;NME1,3.200803787,1.762870813,0.000322794,11.4990601
CAPZB,NONO,3.558578425,1.388679271,0.001838572,1.773176801
CAPZB,NOSIP,3.184042846,1.309076114,0.000338562,0.552367128
CAPZB,NPM1,5.376719893,1.850322257,0.011114964,39.44214977
CAPZB,NRBP1,2.706520029,1.367468957,6.31E-05,0.322058317
CAPZB,NSUN2,7.472080763,1.874434368,1.79E-05,1.044932736
CAPZB,NT5DC2,4.985007259,1.616762694,0.003278529,0.694868032
CAPZB,NUCB2;NUCB2,3.469672945,1.2317399,3.80E-05,0.970075927
CAPZB,NUDT16L1,3.037051624,1.308701764,0.000365611,0.085276165
CAPZB,NUFIP2,4.547769766,1.0909621,1.69E-05,0.764298931
CAPZB,NUP214,3.004666793,1.417712475,1.16E-07,0.314088297
CAPZB,OBSL1,46.45595023,5.896789597,0.001594612,0.062828168
CAPZB,OIP5,3.690070575,1.184318915,0.000216436,0.093879374
CAPZB,OSBP,3.270849473,1.659294352,0.001391461,0.292381803
CAPZB,OSBPL8,7.673632082,1.745386557,7.13E-06,0.109301415
CAPZB,PABPC1;PABPC3,10.8732006,2.46471919,0.001887061,10.7625786
CAPZB,PABPC4,10.18781184,2.30828068,0.001390291,0.790836039
CAPZB,PAFAH1B1,62.18332931,6.628708715,0.001440824,1.364193198
CAPZB,PARP1,8.86317625,1.526118689,0.001293301,4.304079489
CAPZB,PARS2,3.675325999,1.840129846,0.000370766,0.082628136
CAPZB,PCM1,2.786873182,1.496088878,1.18E-05,0.207756909
CAPZB,PCMTD2,2.625600446,1.242492198,0.000235526,0.16143619
CAPZB,PDCD4,3.953932241,1.390634819,2.69E-05,0.370100698
CAPZB,PDHB,5.182149479,1.05370589,0.000158974,2.591670389
CAPZB,PDIA6,4.055186961,1.515243239,0.001424714,3.236989302
CAPZB,PEAK1,30.2197363,4.429269883,3.85E-05,0.011257695
CAPZB,PFDN2,3.680264917,1.23306206,0.000267433,0.330683341
CAPZB,PGAM5,14.25537999,2.866402434,0.00966003,0.361226313
CAPZB,PHB,4.968594737,1.948828804,0.001447751,4.168761564
CAPZB,PHLDB2,12.62131078,2.446311736,2.89E-05,0.008616123
CAPZB,PICALM,3.494801195,1.127612056,1.13E-05,0.254476762
CAPZB,PIK3C2A,6.2980939,1.742697161,4.19E-07,0.05785769
CAPZB,PIK3C3,5.231297299,2.060893312,0.001832971,0.08705417
CAPZB,PIK3R4,4.684027141,2.062779383,0.003423806,0.103413514
CAPZB,PIKFYVE,3.640520942,1.146351979,1.39E-07,0.017217862
CAPZB,PKN2,4.05727655,1.455882294,4.15E-05,0.195891023
CAPZB,PKP2,3.878809237,1.321458906,4.27E-05,0.054143773
CAPZB,PLEKHO1,82.94367299,7.848659634,0.083070181,0.069893293
CAPZB,PLEKHO2,90.49784496,8.100437383,0.002519948,0.00702741
CAPZB,PLS3,4.267110558,1.188321478,0.000217972,12.33252679
CAPZB,POLD1,2.508712871,1.212789171,0.000117472,0.159214823
